
ACE v2.6 

  instance
    name:DC-midori-xor4-d1-t0-r09-v128_c22
    args:/work/19330740_290/DC-midori-xor4-d1-t0-r09-v128_c22.xml -rr=true -rlog=false -npc=true

 ...Parsing /work/19330740_290/DC-midori-xor4-d1-t0-r09-v128_c22.xml

 ...Loading variables

 ...Loading constraints

  domains
    types:1  values:8,800  sizes:[2:4400]
  variables
    count:4,400  arrays:[]  degrees:[2:16,3:16,5:3520,6:448,42:128,47:128,78:128,257:16]
  constraints
    count:12,067  specific:12,067  postponable:2  arities:[2:144,3:4544,4:6848,8:528,32:1,144:2]
    objective:[SumSimpleGE,SumSimpleLE]
    non_unary:[STR0a-Table:12064,SumSimpleGE:1]
    tables:[2:144,5:4544,12:6848,52:528]  tuples:132,640
    extStructures:(12064,shared:0)
    wck:1.08  cpu:1.464  mem:704M643
  objective
    way:min  type:SumSimpleLE  arity:144  bounds:0..144

 ...Building solver

  solver
    decoder:Decoder1
    wck:1.26  cpu:1.625  mem:939M524

  preprocessing
    entailed:2  values:8,800  unsat:false
    wck:0.025  cpu:1.652  mem:939M524

  search
o 55   1.38  ham=0 (0 0)  opth=0
o 53   1.40  ham=142 (142 0)  opth=4
    run1  dpts:44..345  robin:PickOnDom-First  effs:32,655  asgs:(769,noefs=36,fails=50)  fails:50  wrgs:109  wck:0.23  ngds:7  sols:2  bound:53
    run2  dpts:113..127  robin:WdegOnDom-Last  effs:38,051  asgs:(227,noefs=67,fails=50)  fails:100  wrgs:173  wck:0.30  ngds:11  sols:2  bound:53
    run3  dpts:77..87  robin:FrbaOnDom-Rand  effs:54,042  asgs:(217,noefs=1,fails=52)  fails:152  wrgs:274  wck:0.39  ngds:16  sols:2  bound:53
    run4  dpts:44..55  robin:Wdeg-First  effs:82,665  asgs:(187,noefs=16,fails=55)  fails:207  wrgs:378  wck:0.52  ngds:20  sols:2  bound:53
    run5  dpts:400..432  robin:PickOnDom-Last  effs:87,319  asgs:(535,noefs=369,fails=57)  fails:264  wrgs:457  wck:0.57  ngds:30  sols:2  bound:53
    run6  dpts:72..83  robin:WdegOnDom-Rand  effs:104,709  asgs:(238,noefs=0,fails=60)  fails:324  wrgs:579  wck:0.67  ngds:33  sols:2  bound:53
    run7  dpts:41..69  robin:FrbaOnDom-First  effs:134,115  asgs:(209,noefs=15,fails=63)  fails:387  wrgs:690  wck:0.79  ngds:42  sols:2  bound:53
    run8  dpts:53..73  robin:Wdeg-Last  effs:143,977  asgs:(198,noefs=4,fails=67)  fails:454  wrgs:768  wck:0.87  ngds:46  sols:2  bound:53
    run9  dpts:130..141  robin:PickOnDom-Rand  effs:155,650  asgs:(315,noefs=44,fails=70)  fails:524  wrgs:895  wck:0.94  ngds:51  sols:2  bound:53
o 18   2.26  ham=2192 (2192 0)  opth=67
o 10   2.26  ham=385 (385 0)  opth=10
o 9   2.27  ham=35 (35 0)  opth=3
    run10  dpts:33..61  robin:WdegOnDom-First  effs:216,288  asgs:(261,noefs=1,fails=73)  fails:597  wrgs:1,060  wck:1.31  ngds:53  sols:5  bound:9
    run11  dpts:10..40  robin:FrbaOnDom-Last  effs:217,204  asgs:(124,noefs=18,fails=50)  fails:647  wrgs:1,115  wck:1.34  ngds:68  sols:5  bound:9
    run12  dpts:8..36  robin:Wdeg-Rand  effs:228,592  asgs:(179,noefs=1,fails=52)  fails:699  wrgs:1,229  wck:1.44  ngds:70  sols:5  bound:9
    run13  dpts:31..44  robin:PickOnDom-First  effs:290,604  asgs:(199,noefs=2,fails=55)  fails:754  wrgs:1,362  wck:1.77  ngds:72  sols:5  bound:9
 ...Starting SOS
    run14  dpts:40..60  robin:WdegOnDom-Last  effs:325,286  asgs:(244,noefs=0,fails=57)  fails:811  wrgs:1,534  wck:2.01  ngds:74  sols:5  bound:9
    run15  dpts:40..56  robin:FrbaOnDom-Rand  effs:361,879  asgs:(198,noefs=22,fails=60)  fails:871  wrgs:1,648  wck:2.22  ngds:79  sols:5  bound:9
    run16  dpts:32..46  robin:Wdeg-First  effs:413,411  asgs:(205,noefs=0,fails=63)  fails:934  wrgs:1,769  wck:2.50  ngds:86  sols:5  bound:9
    run17  dpts:26..41  robin:PickOnDom-Last  effs:453,732  asgs:(255,noefs=2,fails=67)  fails:1,001  wrgs:1,944  wck:2.77  ngds:89  sols:5  bound:9
    run18  dpts:40..59  robin:WdegOnDom-Rand  effs:538,202  asgs:(346,noefs=0,fails=70)  fails:1,071  wrgs:2,201  wck:3.38  ngds:91  sols:5  bound:9
    run19  dpts:33..57  robin:FrbaOnDom-First  effs:585,434  asgs:(267,noefs=46,fails=73)  fails:1,144  wrgs:2,380  wck:3.79  ngds:94  sols:5  bound:9
    run20  dpts:29..41  robin:Wdeg-Last  effs:637,703  asgs:(261,noefs=0,fails=77)  fails:1,221  wrgs:2,556  wck:4.12  ngds:97  sols:5  bound:9
    run21  dpts:23..38  robin:PickOnDom-Rand  effs:680,123  asgs:(250,noefs=1,fails=81)  fails:1,302  wrgs:2,728  wck:4.39  ngds:103  sols:5  bound:9
    run22  dpts:26..55  robin:WdegOnDom-First  effs:740,957  asgs:(404,noefs=0,fails=85)  fails:1,387  wrgs:3,072  wck:4.77  ngds:105  sols:5  bound:9
    run23  dpts:79..949  robin:FrbaOnDom-Last  effs:778,790  asgs:(1092,noefs=116,fails=89)  fails:1,476  wrgs:3,257  wck:5.03  ngds:110  sols:5  bound:9
    run24  dpts:25..40  robin:Wdeg-Rand  effs:833,428  asgs:(316,noefs=0,fails=94)  fails:1,570  wrgs:3,483  wck:5.42  ngds:113  sols:5  bound:9
    run25  dpts:19..38  robin:PickOnDom-First  effs:883,977  asgs:(330,noefs=2,fails=98)  fails:1,668  wrgs:3,720  wck:5.75  ngds:116  sols:5  bound:9
    run26  dpts:38..53  robin:WdegOnDom-Last  effs:979,706  asgs:(335,noefs=0,fails=103)  fails:1,771  wrgs:3,959  wck:6.51  ngds:120  sols:5  bound:9
    run503  dpts:27..100  robin:FrbaOnDom-Last  effs:176,857,122  asgs:(2496,noefs=441,fails=948)  fails:465,980  wrgs:1,236,180  wck:1272.1  ngds:2,419  sols:5  bound:9
    run504  dpts:13..37  robin:Wdeg-Rand  effs:177,199,576  asgs:(3501,noefs=0,fails=995)  fails:466,975  wrgs:1,238,917  wck:1274.5  ngds:2,424  sols:5  bound:9
    run505  dpts:21..41  robin:PickOnDom-First  effs:177,506,677  asgs:(3155,noefs=2,fails=1045)  fails:468,020  wrgs:1,241,312  wck:1276.9  ngds:2,429  sols:5  bound:9
    run506  dpts:28..64  robin:WdegOnDom-Last  effs:178,249,823  asgs:(4564,noefs=0,fails=1097)  fails:469,117  wrgs:1,245,184  wck:1281.8  ngds:2,433  sols:5  bound:9
    run507  dpts:28..77  robin:FrbaOnDom-Rand  effs:178,780,353  asgs:(3025,noefs=370,fails=1152)  fails:470,269  wrgs:1,247,563  wck:1285.3  ngds:2,439  sols:5  bound:9
    run508  dpts:8..42  robin:Wdeg-First  effs:179,108,796  asgs:(4493,noefs=0,fails=1210)  fails:471,479  wrgs:1,251,112  wck:1287.9  ngds:2,445  sols:5  bound:9
    run509  dpts:14..42  robin:PickOnDom-Last  effs:179,584,955  asgs:(4064,noefs=2,fails=1270)  fails:472,749  wrgs:1,254,292  wck:1291.3  ngds:2,449  sols:5  bound:9
    run510  dpts:33..61  robin:WdegOnDom-Rand  effs:180,322,727  asgs:(4388,noefs=0,fails=1334)  fails:474,083  wrgs:1,257,979  wck:1297.2  ngds:2,453  sols:5  bound:9
    run511  dpts:25..62  robin:FrbaOnDom-First  effs:181,069,130  asgs:(3828,noefs=460,fails=1400)  fails:475,483  wrgs:1,260,953  wck:1302.2  ngds:2,456  sols:5  bound:9
    run512  dpts:10..36  robin:Wdeg-Last  effs:181,609,952  asgs:(5058,noefs=0,fails=1470)  fails:476,953  wrgs:1,264,988  wck:1306.0  ngds:2,460  sols:5  bound:9
    run513  dpts:14..44  robin:PickOnDom-Rand  effs:182,166,996  asgs:(4800,noefs=2,fails=1544)  fails:478,497  wrgs:1,268,717  wck:1309.7  ngds:2,466  sols:5  bound:9
    run514  dpts:38..65  robin:WdegOnDom-First  effs:183,330,510  asgs:(5627,noefs=0,fails=1621)  fails:480,118  wrgs:1,273,422  wck:1317.8  ngds:2,470  sols:5  bound:9
    run515  dpts:25..88  robin:FrbaOnDom-Last  effs:184,147,852  asgs:(4638,noefs=597,fails=1702)  fails:481,820  wrgs:1,277,023  wck:1323.1  ngds:2,475  sols:5  bound:9
    run516  dpts:14..38  robin:Wdeg-Rand  effs:184,801,775  asgs:(5784,noefs=0,fails=1787)  fails:483,607  wrgs:1,281,480  wck:1327.1  ngds:2,480  sols:5  bound:9
    run517  dpts:14..44  robin:PickOnDom-First  effs:185,367,447  asgs:(5940,noefs=2,fails=1877)  fails:485,484  wrgs:1,286,145  wck:1331.5  ngds:2,484  sols:5  bound:9
    run518  dpts:29..61  robin:WdegOnDom-Last  effs:186,523,727  asgs:(6812,noefs=0,fails=1971)  fails:487,455  wrgs:1,291,750  wck:1339.3  ngds:2,488  sols:5  bound:9
    run519  dpts:27..181  robin:FrbaOnDom-Rand  effs:187,131,119  asgs:(5655,noefs=743,fails=2069)  fails:489,524  wrgs:1,296,162  wck:1344.3  ngds:2,493  sols:5  bound:9
 ...resetting heuristics data (nValues:8,800 - nSingletons:0 - nEntailed:1)
    run520  dpts:15..40  robin:Wdeg-First  effs:187,544,355  asgs:(6775,noefs=17,fails=2173)  fails:491,697  wrgs:1,301,380  wck:1346.8  ngds:2,498  sols:5  bound:9
    run521  dpts:13..41  robin:PickOnDom-Last  effs:188,013,378  asgs:(7673,noefs=32,fails=2281)  fails:493,978  wrgs:1,307,381  wck:1349.5  ngds:2,503  sols:5  bound:9
    run522  dpts:16..46  robin:WdegOnDom-Rand  effs:188,562,402  asgs:(8424,noefs=12,fails=2396)  fails:496,374  wrgs:1,314,322  wck:1352.9  ngds:2,509  sols:5  bound:9
    run523  dpts:27..104  robin:FrbaOnDom-First  effs:189,363,756  asgs:(7053,noefs=838,fails=2515)  fails:498,889  wrgs:1,319,971  wck:1359.0  ngds:2,515  sols:5  bound:9
    run524  dpts:14..40  robin:Wdeg-Last  effs:190,292,894  asgs:(9348,noefs=0,fails=2641)  fails:501,530  wrgs:1,327,303  wck:1365.3  ngds:2,522  sols:5  bound:9
    run525  dpts:19..52  robin:PickOnDom-Rand  effs:191,153,200  asgs:(9544,noefs=0,fails=2773)  fails:504,303  wrgs:1,334,848  wck:1371.0  ngds:2,527  sols:5  bound:9
    run526  dpts:27..65  robin:WdegOnDom-First  effs:192,711,451  asgs:(10971,noefs=0,fails=2912)  fails:507,215  wrgs:1,344,075  wck:1382.7  ngds:2,532  sols:5  bound:9
    run527  dpts:24..104  robin:FrbaOnDom-Last  effs:193,441,134  asgs:(8112,noefs=1311,fails=3058)  fails:510,273  wrgs:1,350,472  wck:1388.4  ngds:2,539  sols:5  bound:9
    run528  dpts:11..40  robin:Wdeg-Rand  effs:194,358,860  asgs:(10367,noefs=0,fails=3210)  fails:513,483  wrgs:1,358,534  wck:1394.7  ngds:2,548  sols:5  bound:9
    run529  dpts:14..42  robin:PickOnDom-First  effs:195,538,741  asgs:(11031,noefs=2,fails=3371)  fails:516,854  wrgs:1,367,203  wck:1403.4  ngds:2,553  sols:5  bound:9
    run530  dpts:31..64  robin:WdegOnDom-Last  effs:197,444,186  asgs:(13803,noefs=0,fails=3540)  fails:520,394  wrgs:1,378,930  wck:1417.7  ngds:2,556  sols:5  bound:9
    run531  dpts:21..194  robin:FrbaOnDom-Rand  effs:198,260,833  asgs:(9970,noefs=1446,fails=3717)  fails:524,111  wrgs:1,386,740  wck:1423.7  ngds:2,566  sols:5  bound:9
    run532  dpts:8..36  robin:Wdeg-First  effs:199,705,347  asgs:(13811,noefs=4,fails=3902)  fails:528,013  wrgs:1,397,504  wck:1433.9  ngds:2,573  sols:5  bound:9
    run533  dpts:16..45  robin:PickOnDom-Last  effs:200,847,686  asgs:(12307,noefs=1,fails=4098)  fails:532,111  wrgs:1,406,895  wck:1441.6  ngds:2,582  sols:5  bound:9
    run534  dpts:30..59  robin:WdegOnDom-Rand  effs:203,341,866  asgs:(14785,noefs=0,fails=4303)  fails:536,414  wrgs:1,419,069  wck:1458.7  ngds:2,586  sols:5  bound:9
    run535  dpts:21..80  robin:FrbaOnDom-First  effs:204,291,638  asgs:(12678,noefs=875,fails=4518)  fails:540,932  wrgs:1,428,555  wck:1466.2  ngds:2,592  sols:5  bound:9
    run536  dpts:5..40  robin:Wdeg-Last  effs:205,490,710  asgs:(17065,noefs=0,fails=4744)  fails:545,676  wrgs:1,442,256  wck:1476.1  ngds:2,599  sols:5  bound:9
    run537  dpts:15..45  robin:PickOnDom-Rand  effs:207,031,818  asgs:(16127,noefs=1,fails=4981)  fails:550,657  wrgs:1,454,774  wck:1487.9  ngds:2,605  sols:5  bound:9
    run538  dpts:28..59  robin:WdegOnDom-First  effs:209,220,110  asgs:(18393,noefs=0,fails=5230)  fails:555,887  wrgs:1,470,107  wck:1504.0  ngds:2,610  sols:5  bound:9
    run539  dpts:17..86  robin:FrbaOnDom-Last  effs:210,253,246  asgs:(15295,noefs=1145,fails=5491)  fails:561,378  wrgs:1,481,385  wck:1512.9  ngds:2,616  sols:5  bound:9
    run540  dpts:9..42  robin:Wdeg-Rand  effs:212,303,401  asgs:(22888,noefs=0,fails=5766)  fails:567,144  wrgs:1,500,210  wck:1525.9  ngds:2,622  sols:5  bound:9
 ...resetting restart cutoff to 80
    run541  dpts:25..42  robin:PickOnDom-First  effs:212,334,643  asgs:(244,noefs=1,fails=80)  fails:567,224  wrgs:1,500,360  wck:1526.1  ngds:2,629  sols:5  bound:9
    run542  dpts:37..51  robin:WdegOnDom-Last  effs:212,386,218  asgs:(294,noefs=0,fails=84)  fails:567,308  wrgs:1,500,579  wck:1526.5  ngds:2,634  sols:5  bound:9
    run543  dpts:31..50  robin:FrbaOnDom-Rand  effs:212,412,158  asgs:(275,noefs=29,fails=88)  fails:567,396  wrgs:1,500,763  wck:1526.7  ngds:2,639  sols:5  bound:9
    run544  dpts:29..42  robin:Wdeg-First  effs:212,446,334  asgs:(293,noefs=0,fails=92)  fails:567,488  wrgs:1,500,961  wck:1527.0  ngds:2,644  sols:5  bound:9
    run545  dpts:24..40  robin:PickOnDom-Last  effs:212,487,240  asgs:(296,noefs=1,fails=97)  fails:567,585  wrgs:1,501,160  wck:1527.2  ngds:2,648  sols:5  bound:9
    run546  dpts:42..57  robin:WdegOnDom-Rand  effs:212,557,457  asgs:(339,noefs=0,fails=102)  fails:567,687  wrgs:1,501,391  wck:1527.8  ngds:2,651  sols:5  bound:9
    run547  dpts:28..45  robin:FrbaOnDom-First  effs:212,580,978  asgs:(344,noefs=27,fails=107)  fails:567,794  wrgs:1,501,627  wck:1528.0  ngds:2,654  sols:5  bound:9
    run548  dpts:27..40  robin:Wdeg-Last  effs:212,625,353  asgs:(360,noefs=0,fails=112)  fails:567,906  wrgs:1,501,885  wck:1528.2  ngds:2,657  sols:5  bound:9
    run549  dpts:23..38  robin:PickOnDom-Rand  effs:212,660,995  asgs:(363,noefs=1,fails=118)  fails:568,024  wrgs:1,502,134  wck:1528.5  ngds:2,663  sols:5  bound:9
 ...resetting heuristics data (nValues:8,800 - nSingletons:0 - nEntailed:1)
    run550  dpts:15..36  robin:WdegOnDom-First  effs:212,686,059  asgs:(415,noefs=12,fails=124)  fails:568,148  wrgs:1,502,451  wck:1528.7  ngds:2,668  sols:5  bound:9
    run551  dpts:33..56  robin:FrbaOnDom-Last  effs:212,716,742  asgs:(434,noefs=45,fails=130)  fails:568,278  wrgs:1,502,776  wck:1529.0  ngds:2,671  sols:5  bound:9
    run552  dpts:17..35  robin:Wdeg-Rand  effs:212,743,707  asgs:(458,noefs=13,fails=136)  fails:568,414  wrgs:1,503,122  wck:1529.1  ngds:2,677  sols:5  bound:9
    run553  dpts:15..31  robin:PickOnDom-First  effs:212,764,286  asgs:(498,noefs=12,fails=143)  fails:568,557  wrgs:1,503,495  wck:1529.3  ngds:2,681  sols:5  bound:9
    run554  dpts:31..54  robin:WdegOnDom-Last  effs:212,860,002  asgs:(529,noefs=0,fails=150)  fails:568,707  wrgs:1,503,898  wck:1530.0  ngds:2,683  sols:5  bound:9
    run555  dpts:29..66  robin:FrbaOnDom-Rand  effs:212,902,448  asgs:(453,noefs=80,fails=158)  fails:568,865  wrgs:1,504,214  wck:1530.2  ngds:2,687  sols:5  bound:9
    run556  dpts:31..49  robin:Wdeg-First  effs:212,997,029  asgs:(576,noefs=1,fails=166)  fails:569,031  wrgs:1,504,648  wck:1530.8  ngds:2,691  sols:5  bound:9
    run557  dpts:22..43  robin:PickOnDom-Last  effs:213,050,333  asgs:(619,noefs=0,fails=174)  fails:569,205  wrgs:1,505,148  wck:1531.1  ngds:2,694  sols:5  bound:9
    run558  dpts:31..59  robin:WdegOnDom-Rand  effs:213,129,723  asgs:(770,noefs=0,fails=183)  fails:569,388  wrgs:1,505,741  wck:1531.7  ngds:2,698  sols:5  bound:9
    run559  dpts:26..85  robin:FrbaOnDom-First  effs:213,174,269  asgs:(555,noefs=119,fails=192)  fails:569,580  wrgs:1,506,158  wck:1532.1  ngds:2,706  sols:5  bound:9
    run560  dpts:31..50  robin:Wdeg-Last  effs:213,292,509  asgs:(683,noefs=0,fails=202)  fails:569,782  wrgs:1,506,679  wck:1532.8  ngds:2,709  sols:5  bound:9
    run561  dpts:32..49  robin:PickOnDom-Rand  effs:213,355,282  asgs:(728,noefs=4,fails=212)  fails:569,994  wrgs:1,507,203  wck:1533.3  ngds:2,715  sols:5  bound:9
    run562  dpts:39..59  robin:WdegOnDom-First  effs:213,475,252  asgs:(778,noefs=0,fails=222)  fails:570,216  wrgs:1,507,809  wck:1534.3  ngds:2,719  sols:5  bound:9
    run563  dpts:35..85  robin:FrbaOnDom-Last  effs:213,556,329  asgs:(659,noefs=129,fails=234)  fails:570,450  wrgs:1,508,312  wck:1535.1  ngds:2,728  sols:5  bound:9
    run564  dpts:30..47  robin:Wdeg-Rand  effs:213,706,096  asgs:(806,noefs=0,fails=245)  fails:570,695  wrgs:1,508,923  wck:1536.2  ngds:2,734  sols:5  bound:9
    run565  dpts:21..54  robin:PickOnDom-First  effs:213,761,789  asgs:(834,noefs=3,fails=258)  fails:570,953  wrgs:1,509,568  wck:1536.5  ngds:2,738  sols:5  bound:9
    run566  dpts:35..56  robin:WdegOnDom-Last  effs:213,862,542  asgs:(840,noefs=0,fails=270)  fails:571,223  wrgs:1,510,223  wck:1537.4  ngds:2,743  sols:5  bound:9
    run567  dpts:32..84  robin:FrbaOnDom-Rand  effs:213,944,682  asgs:(820,noefs=167,fails=284)  fails:571,507  wrgs:1,510,846  wck:1538.2  ngds:2,749  sols:5  bound:9
    run568  dpts:26..43  robin:Wdeg-First  effs:214,108,338  asgs:(952,noefs=0,fails=298)  fails:571,805  wrgs:1,511,577  wck:1539.4  ngds:2,752  sols:5  bound:9
    run569  dpts:17..45  robin:PickOnDom-Last  effs:214,192,968  asgs:(1100,noefs=0,fails=313)  fails:572,118  wrgs:1,512,421  wck:1539.9  ngds:2,756  sols:5  bound:9
    run570  dpts:35..55  robin:WdegOnDom-Rand  effs:214,400,031  asgs:(1051,noefs=0,fails=329)  fails:572,447  wrgs:1,513,245  wck:1541.5  ngds:2,759  sols:5  bound:9
    run571  dpts:31..102  robin:FrbaOnDom-First  effs:214,536,563  asgs:(973,noefs=210,fails=345)  fails:572,792  wrgs:1,514,007  wck:1542.7  ngds:2,768  sols:5  bound:9
    run572  dpts:20..37  robin:Wdeg-Last  effs:214,670,852  asgs:(1070,noefs=0,fails=363)  fails:573,155  wrgs:1,514,791  wck:1543.8  ngds:2,771  sols:5  bound:9
    run573  dpts:17..49  robin:PickOnDom-Rand  effs:214,820,885  asgs:(1385,noefs=2,fails=381)  fails:573,536  wrgs:1,515,891  wck:1544.8  ngds:2,774  sols:5  bound:9
    run574  dpts:33..61  robin:WdegOnDom-First  effs:215,074,894  asgs:(1831,noefs=0,fails=400)  fails:573,936  wrgs:1,517,437  wck:1547.1  ngds:2,778  sols:5  bound:9
    run575  dpts:28..88  robin:FrbaOnDom-Last  effs:215,236,613  asgs:(1147,noefs=204,fails=420)  fails:574,356  wrgs:1,518,338  wck:1548.3  ngds:2,789  sols:5  bound:9
    run576  dpts:23..43  robin:Wdeg-Rand  effs:215,456,110  asgs:(1382,noefs=0,fails=441)  fails:574,797  wrgs:1,519,406  wck:1549.9  ngds:2,794  sols:5  bound:9
    run577  dpts:15..46  robin:PickOnDom-First  effs:215,625,048  asgs:(1745,noefs=9,fails=463)  fails:575,260  wrgs:1,520,792  wck:1551.1  ngds:2,798  sols:5  bound:9
    run578  dpts:39..62  robin:WdegOnDom-Last  effs:215,887,314  asgs:(1581,noefs=0,fails=486)  fails:575,746  wrgs:1,522,069  wck:1553.2  ngds:2,801  sols:5  bound:9
    run579  dpts:27..58  robin:FrbaOnDom-Rand  effs:216,082,050  asgs:(1347,noefs=205,fails=510)  fails:576,256  wrgs:1,523,128  wck:1554.9  ngds:2,806  sols:5  bound:9
 ...resetting heuristics data (nValues:8,800 - nSingletons:0 - nEntailed:1)
    run580  dpts:14..34  robin:Wdeg-First  effs:216,180,118  asgs:(1795,noefs=12,fails=536)  fails:576,792  wrgs:1,524,577  wck:1555.4  ngds:2,808  sols:5  bound:9
    run581  dpts:12..36  robin:PickOnDom-Last  effs:216,288,182  asgs:(1867,noefs=13,fails=563)  fails:577,355  wrgs:1,526,047  wck:1556.1  ngds:2,811  sols:5  bound:9
    run582  dpts:24..53  robin:WdegOnDom-Rand  effs:216,463,234  asgs:(2298,noefs=14,fails=591)  fails:577,946  wrgs:1,527,933  wck:1557.4  ngds:2,817  sols:5  bound:9
    run583  dpts:37..78  robin:FrbaOnDom-First  effs:216,707,088  asgs:(1827,noefs=238,fails=620)  fails:578,566  wrgs:1,529,378  wck:1559.6  ngds:2,823  sols:5  bound:9
    run584  dpts:24..44  robin:Wdeg-Last  effs:217,050,262  asgs:(1970,noefs=2,fails=651)  fails:579,217  wrgs:1,530,873  wck:1561.7  ngds:2,828  sols:5  bound:9
    run585  dpts:18..38  robin:PickOnDom-Rand  effs:217,259,606  asgs:(2132,noefs=0,fails=684)  fails:579,901  wrgs:1,532,500  wck:1563.1  ngds:2,833  sols:5  bound:9
    run586  dpts:37..64  robin:WdegOnDom-First  effs:217,654,389  asgs:(2661,noefs=0,fails=718)  fails:580,619  wrgs:1,534,766  wck:1566.2  ngds:2,836  sols:5  bound:9
    run587  dpts:27..64  robin:FrbaOnDom-Last  effs:217,967,371  asgs:(2169,noefs=324,fails=754)  fails:581,373  wrgs:1,536,442  wck:1568.4  ngds:2,841  sols:5  bound:9
    run588  dpts:18..42  robin:Wdeg-Rand  effs:218,183,063  asgs:(2552,noefs=1,fails=792)  fails:582,165  wrgs:1,538,423  wck:1570.0  ngds:2,847  sols:5  bound:9
    run589  dpts:16..43  robin:PickOnDom-First  effs:218,444,568  asgs:(2702,noefs=2,fails=832)  fails:582,997  wrgs:1,540,540  wck:1571.8  ngds:2,854  sols:5  bound:9
    run590  dpts:32..56  robin:WdegOnDom-Last  effs:218,919,212  asgs:(2712,noefs=0,fails=873)  fails:583,870  wrgs:1,542,750  wck:1575.5  ngds:2,859  sols:5  bound:9
    run591  dpts:26..113  robin:FrbaOnDom-Rand  effs:219,075,616  asgs:(2448,noefs=525,fails=917)  fails:584,787  wrgs:1,544,683  wck:1576.8  ngds:2,863  sols:5  bound:9
    run592  dpts:15..45  robin:Wdeg-First  effs:219,439,109  asgs:(3182,noefs=0,fails=963)  fails:585,750  wrgs:1,547,215  wck:1579.3  ngds:2,870  sols:5  bound:9
    run593  dpts:14..42  robin:PickOnDom-Last  effs:219,726,090  asgs:(3274,noefs=1,fails=1011)  fails:586,761  wrgs:1,549,808  wck:1581.2  ngds:2,875  sols:5  bound:9
    run594  dpts:24..58  robin:WdegOnDom-Rand  effs:220,395,617  asgs:(5243,noefs=0,fails=1061)  fails:587,822  wrgs:1,554,309  wck:1586.3  ngds:2,880  sols:5  bound:9
    run595  dpts:28..116  robin:FrbaOnDom-First  effs:220,632,406  asgs:(3020,noefs=703,fails=1115)  fails:588,937  wrgs:1,556,763  wck:1588.3  ngds:2,888  sols:5  bound:9
    run596  dpts:17..38  robin:Wdeg-Last  effs:221,026,361  asgs:(3799,noefs=0,fails=1170)  fails:590,107  wrgs:1,559,716  wck:1591.2  ngds:2,894  sols:5  bound:9
    run597  dpts:13..41  robin:PickOnDom-Rand  effs:221,395,532  asgs:(4059,noefs=2,fails=1229)  fails:591,336  wrgs:1,562,925  wck:1593.8  ngds:2,899  sols:5  bound:9
    run598  dpts:31..60  robin:WdegOnDom-First  effs:222,085,258  asgs:(4137,noefs=0,fails=1290)  fails:592,626  wrgs:1,566,334  wck:1599.2  ngds:2,903  sols:5  bound:9
    run599  dpts:29..111  robin:FrbaOnDom-Last  effs:222,264,200  asgs:(3697,noefs=755,fails=1355)  fails:593,981  wrgs:1,569,247  wck:1600.8  ngds:2,912  sols:5  bound:9
    run600  dpts:16..43  robin:Wdeg-Rand  effs:222,843,504  asgs:(4569,noefs=0,fails=1423)  fails:595,404  wrgs:1,572,817  wck:1604.4  ngds:2,915  sols:5  bound:9
    run601  dpts:12..46  robin:PickOnDom-First  effs:223,348,730  asgs:(4879,noefs=2,fails=1494)  fails:596,898  wrgs:1,576,678  wck:1607.3  ngds:2,920  sols:5  bound:9
    run602  dpts:32..62  robin:WdegOnDom-Last  effs:224,233,690  asgs:(5426,noefs=0,fails=1569)  fails:598,467  wrgs:1,581,253  wck:1613.8  ngds:2,924  sols:5  bound:9
    run603  dpts:33..251  robin:FrbaOnDom-Rand  effs:224,681,224  asgs:(4610,noefs=919,fails=1647)  fails:600,114  wrgs:1,585,041  wck:1617.4  ngds:2,929  sols:5  bound:9
    run604  dpts:17..38  robin:Wdeg-First  effs:225,454,348  asgs:(5634,noefs=0,fails=1729)  fails:601,843  wrgs:1,589,480  wck:1622.9  ngds:2,933  sols:5  bound:9
    run605  dpts:13..49  robin:PickOnDom-Last  effs:225,998,826  asgs:(5707,noefs=4,fails=1816)  fails:603,659  wrgs:1,593,963  wck:1626.7  ngds:2,937  sols:5  bound:9
    run606  dpts:34..62  robin:WdegOnDom-Rand  effs:227,107,127  asgs:(7061,noefs=0,fails=1907)  fails:605,566  wrgs:1,599,902  wck:1635.1  ngds:2,940  sols:5  bound:9
    run607  dpts:23..75  robin:FrbaOnDom-First  effs:227,561,258  asgs:(6121,noefs=748,fails=2002)  fails:607,568  wrgs:1,604,737  wck:1638.6  ngds:2,944  sols:5  bound:9
    run608  dpts:15..40  robin:Wdeg-Last  effs:228,261,587  asgs:(6640,noefs=0,fails=2102)  fails:609,670  wrgs:1,609,960  wck:1643.7  ngds:2,949  sols:5  bound:9
    run609  dpts:13..41  robin:PickOnDom-Rand  effs:228,846,676  asgs:(6832,noefs=5,fails=2207)  fails:611,877  wrgs:1,615,168  wck:1647.9  ngds:2,953  sols:5  bound:9
 ...resetting heuristics data (nValues:8,800 - nSingletons:0 - nEntailed:1)
    run610  dpts:21..57  robin:WdegOnDom-First  effs:229,513,489  asgs:(8048,noefs=14,fails=2318)  fails:614,195  wrgs:1,621,833  wck:1652.4  ngds:2,959  sols:5  bound:9
    run611  dpts:24..69  robin:FrbaOnDom-Last  effs:230,578,344  asgs:(7086,noefs=787,fails=2434)  fails:616,629  wrgs:1,627,448  wck:1659.7  ngds:2,969  sols:5  bound:9
