instance_id,family,model,data,run,status,objective,wctime,cputime,maxrss,timeout,memout,reason_code,error,log
2012_vrp_vrp_P-n20-k2.vrp,2012/vrp,2012/vrp/vrp.mzn,2012/vrp/P-n20-k2.vrp.dzn,OR-Tools b21a132690 dirty 1200s,TO,216,1200,,,true,false,timeout,runsolver timeout,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834095-498-2012_vrp_vrp_P-n20-k2.vrp/output.log
2012_vrp_vrp_P-n60-k15.vrp,2012/vrp,2012/vrp/vrp.mzn,2012/vrp/P-n60-k15.vrp.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,130.926,130.235,16317524,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835286-499-2012_vrp_vrp_P-n60-k15.vrp/output.log
2012_vrp_vrp_P-n60-k15.vrp,2012/vrp,2012/vrp/vrp.mzn,2012/vrp/P-n60-k15.vrp.dzn,OR-Tools b21a132690 dirty 1200s,TO,982,1200,,,true,false,timeout,runsolver timeout,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834096-499-2012_vrp_vrp_P-n60-k15.vrp/output.log
2013_black-hole_black-hole_12,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/12.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,,0.308,0.370659,28044,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835297-500-2013_black-hole_black-hole_12/output.log
2013_black-hole_black-hole_12,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/12.dzn,OR-Tools b21a132690 dirty 1200s,SAT,NA,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834097-500-2013_black-hole_black-hole_12/output.log
2013_black-hole_black-hole_16,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/16.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,,1.874,1.92677,37848,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835298-501-2013_black-hole_black-hole_16/output.log
2013_black-hole_black-hole_16,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/16.dzn,OR-Tools b21a132690 dirty 1200s,SAT,NA,3,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834098-501-2013_black-hole_black-hole_16/output.log
2013_black-hole_black-hole_18,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/18.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,,1.365,1.42013,35516,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835300-502-2013_black-hole_black-hole_18/output.log
2013_black-hole_black-hole_18,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/18.dzn,OR-Tools b21a132690 dirty 1200s,SAT,NA,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834099-502-2013_black-hole_black-hole_18/output.log
2013_black-hole_black-hole_4,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/4.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,,5.115,5.1439,40476,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835301-503-2013_black-hole_black-hole_4/output.log
2013_black-hole_black-hole_4,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/4.dzn,OR-Tools b21a132690 dirty 1200s,SAT,NA,3,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834100-503-2013_black-hole_black-hole_4/output.log
2013_black-hole_black-hole_6,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/6.dzn,KAT f2b89728 dirty portfolio-v3 1200s,UNSAT,,0.008,0.03884,5308,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835302-504-2013_black-hole_black-hole_6/output.log
2013_black-hole_black-hole_6,2013/black-hole,2013/black-hole/black-hole.mzn,2013/black-hole/6.dzn,OR-Tools b21a132690 dirty 1200s,UNSAT,NA,0,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834101-504-2013_black-hole_black-hole_6/output.log
2013_cargo_cargo_coarsePiles_challenge04_1s_626,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge04_1s_626.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,714,429.015,434.321,12151972,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835303-505-2013_cargo_cargo_coarsePiles_challenge04_1s_626/output.log
2013_cargo_cargo_coarsePiles_challenge04_1s_626,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge04_1s_626.dzn,OR-Tools b21a132690 dirty 1200s,OPT,714,0,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834102-505-2013_cargo_cargo_coarsePiles_challenge04_1s_626/output.log
2013_cargo_cargo_coarsePiles_challenge05_1s_954,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge05_1s_954.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,2883,352.870,358.29,10783336,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835304-506-2013_cargo_cargo_coarsePiles_challenge05_1s_954/output.log
2013_cargo_cargo_coarsePiles_challenge05_1s_954,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge05_1s_954.dzn,OR-Tools b21a132690 dirty 1200s,OPT,2883,0,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834103-506-2013_cargo_cargo_coarsePiles_challenge05_1s_954/output.log
2013_cargo_cargo_coarsePiles_challenge07_1s_133,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge07_1s_133.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,328,545.951,552.514,15922624,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835305-507-2013_cargo_cargo_coarsePiles_challenge07_1s_133/output.log
2013_cargo_cargo_coarsePiles_challenge07_1s_133,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge07_1s_133.dzn,OR-Tools b21a132690 dirty 1200s,OPT,328,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834104-507-2013_cargo_cargo_coarsePiles_challenge07_1s_133/output.log
2013_cargo_cargo_coarsePiles_challenge08_222f_3475,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge08_222f_3475.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,20679,217.149,216.479,4762892,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835307-508-2013_cargo_cargo_coarsePiles_challenge08_222f_3475/output.log
2013_cargo_cargo_coarsePiles_challenge08_222f_3475,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge08_222f_3475.dzn,OR-Tools b21a132690 dirty 1200s,OPT,20679,16,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834105-508-2013_cargo_cargo_coarsePiles_challenge08_222f_3475/output.log
2013_cargo_cargo_coarsePiles_challenge10_15966f_2060,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge10_15966f_2060.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,5645,362.268,360.634,4820576,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835321-509-2013_cargo_cargo_coarsePiles_challenge10_15966f_2060/output.log
2013_cargo_cargo_coarsePiles_challenge10_15966f_2060,2013/cargo,2013/cargo/cargo_coarsePiles.mzn,2013/cargo/challenge10_15966f_2060.dzn,OR-Tools b21a132690 dirty 1200s,OPT,5645,10,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834106-509-2013_cargo_cargo_coarsePiles_challenge10_15966f_2060/output.log
2013_celar_celar_CELAR6-SUB2,2013/celar,2013/celar/celar.mzn,2013/celar/CELAR6-SUB2.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,2746,757.327,752.883,654160,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835324-510-2013_celar_celar_CELAR6-SUB2/output.log
2013_celar_celar_CELAR6-SUB2,2013/celar,2013/celar/celar.mzn,2013/celar/CELAR6-SUB2.dzn,OR-Tools b21a132690 dirty 1200s,OPT,2746,15,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834107-510-2013_celar_celar_CELAR6-SUB2/output.log
2013_celar_celar_CELAR6-SUB3,2013/celar,2013/celar/celar.mzn,2013/celar/CELAR6-SUB3.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,3079,1005.900,999.27,743120,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835333-511-2013_celar_celar_CELAR6-SUB3/output.log
2013_celar_celar_CELAR6-SUB3,2013/celar,2013/celar/celar.mzn,2013/celar/CELAR6-SUB3.dzn,OR-Tools b21a132690 dirty 1200s,OPT,3079,47,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834108-511-2013_celar_celar_CELAR6-SUB3/output.log
2013_celar_celar_CELAR7-SUB3,2013/celar,2013/celar/celar.mzn,2013/celar/CELAR7-SUB3.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,669.388,665.825,16315428,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835334-512-2013_celar_celar_CELAR7-SUB3/output.log
2013_celar_celar_CELAR7-SUB3,2013/celar,2013/celar/celar.mzn,2013/celar/CELAR7-SUB3.dzn,OR-Tools b21a132690 dirty 1200s,OPT,203460,130,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834109-512-2013_celar_celar_CELAR7-SUB3/output.log
2013_celar_celar_graph11,2013/celar,2013/celar/celar.mzn,2013/celar/graph11.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,109.988,109.422,16316780,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835335-513-2013_celar_celar_graph11/output.log
2013_celar_celar_graph11,2013/celar,2013/celar/celar.mzn,2013/celar/graph11.dzn,OR-Tools b21a132690 dirty 1200s,OPT,3080,36,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834110-513-2013_celar_celar_graph11/output.log
2013_celar_celar_scen06,2013/celar,2013/celar/celar.mzn,2013/celar/scen06.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,131096,1198.459,1193.21,7668652,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835336-514-2013_celar_celar_scen06/output.log
2013_celar_celar_scen06,2013/celar,2013/celar/celar.mzn,2013/celar/scen06.dzn,OR-Tools b21a132690 dirty 1200s,OPT,3389,61,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834111-514-2013_celar_celar_scen06/output.log
2013_filters_filter_ar_2_3,2013/filters,2013/filters/filter.mzn,2013/filters/ar_2_3.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,15,1.313,1.98808,167784,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835337-515-2013_filters_filter_ar_2_3/output.log
2013_filters_filter_ar_2_3,2013/filters,2013/filters/filter.mzn,2013/filters/ar_2_3.dzn,OR-Tools b21a132690 dirty 1200s,OPT,15,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834112-515-2013_filters_filter_ar_2_3/output.log
2013_filters_filter_dct_2_2,2013/filters,2013/filters/filter.mzn,2013/filters/dct_2_2.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,18,1199.001,1193.64,1439288,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835338-516-2013_filters_filter_dct_2_2/output.log
2013_filters_filter_dct_2_2,2013/filters,2013/filters/filter.mzn,2013/filters/dct_2_2.dzn,OR-Tools b21a132690 dirty 1200s,OPT,18,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834113-516-2013_filters_filter_dct_2_2/output.log
2013_filters_filter_dfq_1_1,2013/filters,2013/filters/filter.mzn,2013/filters/dfq_1_1.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,4,0.243,0.479986,12460,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835340-517-2013_filters_filter_dfq_1_1/output.log
2013_filters_filter_dfq_1_1,2013/filters,2013/filters/filter.mzn,2013/filters/dfq_1_1.dzn,OR-Tools b21a132690 dirty 1200s,OPT,4,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834114-517-2013_filters_filter_dfq_1_1/output.log
2013_filters_filter_ewf_2_1,2013/filters,2013/filters/filter.mzn,2013/filters/ewf_2_1.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,21,2.509,3.22254,506504,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835341-518-2013_filters_filter_ewf_2_1/output.log
2013_filters_filter_ewf_2_1,2013/filters,2013/filters/filter.mzn,2013/filters/ewf_2_1.dzn,OR-Tools b21a132690 dirty 1200s,OPT,21,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834115-518-2013_filters_filter_ewf_2_1/output.log
2013_filters_filter_fir_2_3,2013/filters,2013/filters/filter.mzn,2013/filters/fir_2_3.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,10,0.732,1.20953,92468,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835342-519-2013_filters_filter_fir_2_3/output.log
2013_filters_filter_fir_2_3,2013/filters,2013/filters/filter.mzn,2013/filters/fir_2_3.dzn,OR-Tools b21a132690 dirty 1200s,OPT,10,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834116-519-2013_filters_filter_fir_2_3/output.log
2013_fjsp_fjsp_easy01,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/easy01.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,253,1.055,1.4363,171504,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835343-520-2013_fjsp_fjsp_easy01/output.log
2013_fjsp_fjsp_easy01,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/easy01.dzn,OR-Tools b21a132690 dirty 1200s,OPT,253,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834117-520-2013_fjsp_fjsp_easy01/output.log
2013_fjsp_fjsp_easy02,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/easy02.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,11,13.203,16.9012,1260556,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835344-521-2013_fjsp_fjsp_easy02/output.log
2013_fjsp_fjsp_easy02,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/easy02.dzn,OR-Tools b21a132690 dirty 1200s,OPT,11,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834118-521-2013_fjsp_fjsp_easy02/output.log
2013_fjsp_fjsp_hard19,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/hard19.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,326.888,325.481,16312424,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835345-522-2013_fjsp_fjsp_hard19/output.log
2013_fjsp_fjsp_hard19,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/hard19.dzn,OR-Tools b21a132690 dirty 1200s,TO,4913,1200,,,true,false,timeout,runsolver timeout,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834119-522-2013_fjsp_fjsp_hard19/output.log
2013_fjsp_fjsp_med04,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/med04.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,2837,1182.521,1195.28,460556,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835346-523-2013_fjsp_fjsp_med04/output.log
2013_fjsp_fjsp_med04,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/med04.dzn,OR-Tools b21a132690 dirty 1200s,TO,2048,1200,,,true,false,timeout,runsolver timeout,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834120-523-2013_fjsp_fjsp_med04/output.log
2013_fjsp_fjsp_med10,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/med10.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,894.352,889.559,16314296,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835347-524-2013_fjsp_fjsp_med10/output.log
2013_fjsp_fjsp_med10,2013/fjsp,2013/fjsp/fjsp.mzn,2013/fjsp/med10.dzn,OR-Tools b21a132690 dirty 1200s,OPT,908,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834121-524-2013_fjsp_fjsp_med10/output.log
2013_ghoulomb_ghoulomb_3-11-29,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/3-11-29.dzn,KAT f2b89728 dirty portfolio-v3 1200s,TO,,1166.589,1193.19,12713124,true,,timeout_signal,terminated_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835348-525-2013_ghoulomb_ghoulomb_3-11-29/output.log
2013_ghoulomb_ghoulomb_3-11-29,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/3-11-29.dzn,OR-Tools b21a132690 dirty 1200s,TO,,1200,,,true,false,timeout,runsolver timeout,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834122-525-2013_ghoulomb_ghoulomb_3-11-29/output.log
2013_ghoulomb_ghoulomb_3-9-16,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/3-9-16.dzn,KAT f2b89728 dirty portfolio-v3 1200s,OPT,44,218.463,219.655,906716,,,,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835349-526-2013_ghoulomb_ghoulomb_3-9-16/output.log
2013_ghoulomb_ghoulomb_3-9-16,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/3-9-16.dzn,OR-Tools b21a132690 dirty 1200s,OPT,44,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834123-526-2013_ghoulomb_ghoulomb_3-9-16/output.log
2013_ghoulomb_ghoulomb_4-9-10,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/4-9-10.dzn,KAT f2b89728 dirty portfolio-v3 1200s,EMPTY,,13.4444,13.2794,16315964,,,empty_row,,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835350-527-2013_ghoulomb_ghoulomb_4-9-10/output.log
2013_ghoulomb_ghoulomb_4-9-10,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/4-9-10.dzn,OR-Tools b21a132690 dirty 1200s,OPT,44,1,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834124-527-2013_ghoulomb_ghoulomb_4-9-10/output.log
2013_ghoulomb_ghoulomb_4-9-20,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/4-9-20.dzn,KAT f2b89728 dirty portfolio-v3 1200s,SAT,48,1194.784,1193.69,2886588,true,,timeout_signal,incumbent_interrupted_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835351-528-2013_ghoulomb_ghoulomb_4-9-20/output.log
2013_ghoulomb_ghoulomb_4-9-20,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/4-9-20.dzn,OR-Tools b21a132690 dirty 1200s,OPT,44,2,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834125-528-2013_ghoulomb_ghoulomb_4-9-20/output.log
2013_ghoulomb_ghoulomb_5-7-22,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/5-7-22.dzn,KAT f2b89728 dirty portfolio-v3 1200s,TO,,1191.849,1193.64,4105508,true,,timeout_signal,terminated_by_signal,docs/logs/minizinc/kat-f2b89728-portfolio-v3-1200s-gr10609/runsolver/runsolver-kat-mznchallenge-all-1200s-20260620-f2b89728-dirty-mznfull10609-full1801-20835352-529-2013_ghoulomb_ghoulomb_5-7-22/output.log
2013_ghoulomb_ghoulomb_5-7-22,2013/ghoulomb,2013/ghoulomb/ghoulomb.mzn,2013/ghoulomb/5-7-22.dzn,OR-Tools b21a132690 dirty 1200s,OPT,25,105,,,false,false,,,docs/logs/minizinc/ortools-b21a132690-1200s-gr10497/runsolver/runsolver-ortools-mznchallenge-all-1200s-20260620-b21a132690-dirty-q10497-full1801-20834126-529-2013_ghoulomb_ghoulomb_5-7-22/output.log
