19875379_73.batch|19878033.batch|batch|OUT_OF_MEMORY|0:125|00:07:44
19875379_73.extern|19878033.extern|extern|OUT_OF_MEMORY|0:125|00:07:44
19875379_74|19878039|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:12:39
19875379_74.batch|19878039.batch|batch|COMPLETED|0:0|00:12:39
19875379_74.extern|19878039.extern|extern|COMPLETED|0:0|00:12:39
19875379_75|19878049|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:07:34
19875379_75.batch|19878049.batch|batch|OUT_OF_MEMORY|0:125|00:07:34
19875379_75.extern|19878049.extern|extern|OUT_OF_MEMORY|0:125|00:07:34
19875379_76|19878059|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_76.batch|19878059.batch|batch|COMPLETED|0:0|00:30:04
19875379_76.extern|19878059.extern|extern|COMPLETED|0:0|00:30:04
19875379_77|19878067|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_77.batch|19878067.batch|batch|COMPLETED|0:0|00:30:05
19875379_77.extern|19878067.extern|extern|COMPLETED|0:0|00:30:05
19875379_78|19878160|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:08:47
19875379_78.batch|19878160.batch|batch|OUT_OF_MEMORY|0:125|00:08:47
19875379_78.extern|19878160.extern|extern|OUT_OF_MEMORY|0:125|00:08:47
19875379_79|19878161|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:27:21
19875379_79.batch|19878161.batch|batch|COMPLETED|0:0|00:27:21
19875379_79.extern|19878161.extern|extern|COMPLETED|0:0|00:27:21
19875379_80|19878162|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:00:16
19875379_80.batch|19878162.batch|batch|COMPLETED|0:0|00:00:16
19875379_80.extern|19878162.extern|extern|COMPLETED|0:0|00:00:16
19875379_81|19878180|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_81.batch|19878180.batch|batch|COMPLETED|0:0|00:30:04
19875379_81.extern|19878180.extern|extern|COMPLETED|0:0|00:30:04
19875379_82|19878188|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:07
19875379_82.batch|19878188.batch|batch|COMPLETED|0:0|00:30:07
19875379_82.extern|19878188.extern|extern|COMPLETED|0:0|00:30:07
19875379_83|19878205|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:17:18
19875379_83.batch|19878205.batch|batch|COMPLETED|0:0|00:17:18
19875379_83.extern|19878205.extern|extern|COMPLETED|0:0|00:17:18
19875379_84|19878206|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:15:49
19875379_84.batch|19878206.batch|batch|COMPLETED|0:0|00:15:49
19875379_84.extern|19878206.extern|extern|COMPLETED|0:0|00:15:49
19875379_85|19878207|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:04:59
19875379_85.batch|19878207.batch|batch|COMPLETED|0:0|00:04:59
19875379_85.extern|19878207.extern|extern|COMPLETED|0:0|00:04:59
19875379_86|19878216|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:08:41
19875379_86.batch|19878216.batch|batch|COMPLETED|0:0|00:08:41
19875379_86.extern|19878216.extern|extern|COMPLETED|0:0|00:08:41
19875379_87|19878228|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_87.batch|19878228.batch|batch|COMPLETED|0:0|00:30:04
19875379_87.extern|19878228.extern|extern|COMPLETED|0:0|00:30:04
19875379_88|19878278|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:07
19875379_88.batch|19878278.batch|batch|COMPLETED|0:0|00:30:07
19875379_88.extern|19878278.extern|extern|COMPLETED|0:0|00:30:07
19875379_89|19878285|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_89.batch|19878285.batch|batch|COMPLETED|0:0|00:30:05
19875379_89.extern|19878285.extern|extern|COMPLETED|0:0|00:30:05
19875379_90|19878295|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_90.batch|19878295.batch|batch|COMPLETED|0:0|00:30:04
19875379_90.extern|19878295.extern|extern|COMPLETED|0:0|00:30:04
19875379_91|19878348|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_91.batch|19878348.batch|batch|COMPLETED|0:0|00:30:04
19875379_91.extern|19878348.extern|extern|COMPLETED|0:0|00:30:04
19875379_92|19878514|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:12:25
19875379_92.batch|19878514.batch|batch|COMPLETED|0:0|00:12:25
19875379_92.extern|19878514.extern|extern|COMPLETED|0:0|00:12:25
19875379_93|19878528|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:06:14
19875379_93.batch|19878528.batch|batch|COMPLETED|0:0|00:06:14
19875379_93.extern|19878528.extern|extern|COMPLETED|0:0|00:06:14
19875379_94|19878535|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:05:45
19875379_94.batch|19878535.batch|batch|COMPLETED|0:0|00:05:45
19875379_94.extern|19878535.extern|extern|COMPLETED|0:0|00:05:45
19875379_95|19878536|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:25:42
19875379_95.batch|19878536.batch|batch|COMPLETED|0:0|00:25:42
19875379_95.extern|19878536.extern|extern|COMPLETED|0:0|00:25:42
19875379_96|19878538|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:18:58
19875379_96.batch|19878538.batch|batch|COMPLETED|0:0|00:18:58
19875379_96.extern|19878538.extern|extern|COMPLETED|0:0|00:18:58
19875379_97|19878558|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:20:13
19875379_97.batch|19878558.batch|batch|COMPLETED|0:0|00:20:13
19875379_97.extern|19878558.extern|extern|COMPLETED|0:0|00:20:13
19875379_98|19878622|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:07:58
19875379_98.batch|19878622.batch|batch|COMPLETED|0:0|00:07:58
19875379_98.extern|19878622.extern|extern|COMPLETED|0:0|00:07:58
19875379_99|19878623|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:10:44
19875379_99.batch|19878623.batch|batch|OUT_OF_MEMORY|0:125|00:10:44
19875379_99.extern|19878623.extern|extern|OUT_OF_MEMORY|0:125|00:10:45
19875379_100|19878633|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:54
19875379_100.batch|19878633.batch|batch|OUT_OF_MEMORY|0:125|00:11:54
19875379_100.extern|19878633.extern|extern|OUT_OF_MEMORY|0:125|00:11:54
19875379_101|19878646|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:10:18
19875379_101.batch|19878646.batch|batch|COMPLETED|0:0|00:10:18
19875379_101.extern|19878646.extern|extern|COMPLETED|0:0|00:10:18
19875379_102|19878648|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:07:17
19875379_102.batch|19878648.batch|batch|COMPLETED|0:0|00:07:17
19875379_102.extern|19878648.extern|extern|COMPLETED|0:0|00:07:17
19875379_103|19878688|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_103.batch|19878688.batch|batch|COMPLETED|0:0|00:30:05
19875379_103.extern|19878688.extern|extern|COMPLETED|0:0|00:30:05
19875379_104|19878690|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:01:15
19875379_104.batch|19878690.batch|batch|COMPLETED|0:0|00:01:15
19875379_104.extern|19878690.extern|extern|COMPLETED|0:0|00:01:15
19875379_105|19878701|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:29:19
19875379_105.batch|19878701.batch|batch|COMPLETED|0:0|00:29:19
19875379_105.extern|19878701.extern|extern|COMPLETED|0:0|00:29:19
19875379_106|19878713|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:15:15
19875379_106.batch|19878713.batch|batch|COMPLETED|0:0|00:15:15
19875379_106.extern|19878713.extern|extern|COMPLETED|0:0|00:15:15
19875379_107|19878735|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:10:00
19875379_107.batch|19878735.batch|batch|COMPLETED|0:0|00:10:00
19875379_107.extern|19878735.extern|extern|COMPLETED|0:0|00:10:00
19875379_108|19878746|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:03:09
19875379_108.batch|19878746.batch|batch|COMPLETED|0:0|00:03:09
19875379_108.extern|19878746.extern|extern|COMPLETED|0:0|00:03:09
19875379_109|19878757|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:18:25
19875379_109.batch|19878757.batch|batch|COMPLETED|0:0|00:18:25
19875379_109.extern|19878757.extern|extern|COMPLETED|0:0|00:18:25
19875379_110|19878774|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_110.batch|19878774.batch|batch|COMPLETED|0:0|00:30:05
19875379_110.extern|19878774.extern|extern|COMPLETED|0:0|00:30:05
19875379_111|19878789|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:14:43
19875379_111.batch|19878789.batch|batch|COMPLETED|0:0|00:14:43
19875379_111.extern|19878789.extern|extern|COMPLETED|0:0|00:14:43
19875379_112|19878801|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:00:34
19875379_112.batch|19878801.batch|batch|COMPLETED|0:0|00:00:34
19875379_112.extern|19878801.extern|extern|COMPLETED|0:0|00:00:34
19875379_113|19878802|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_113.batch|19878802.batch|batch|COMPLETED|0:0|00:30:05
19875379_113.extern|19878802.extern|extern|COMPLETED|0:0|00:30:05
19875379_114|19878805|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:00:44
19875379_114.batch|19878805.batch|batch|COMPLETED|0:0|00:00:44
19875379_114.extern|19878805.extern|extern|COMPLETED|0:0|00:00:44
19875379_115|19878812|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_115.batch|19878812.batch|batch|COMPLETED|0:0|00:30:04
19875379_115.extern|19878812.extern|extern|COMPLETED|0:0|00:30:04
19875379_116|19878815|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:22:35
19875379_116.batch|19878815.batch|batch|COMPLETED|0:0|00:22:35
19875379_116.extern|19878815.extern|extern|COMPLETED|0:0|00:22:35
19875379_117|19878816|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:08:01
19875379_117.batch|19878816.batch|batch|OUT_OF_MEMORY|0:125|00:08:01
19875379_117.extern|19878816.extern|extern|OUT_OF_MEMORY|0:125|00:08:01
19875379_118|19878819|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:09
19875379_118.batch|19878819.batch|batch|OUT_OF_MEMORY|0:125|00:11:09
19875379_118.extern|19878819.extern|extern|OUT_OF_MEMORY|0:125|00:11:09
19875379_119|19878823|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:08:36
19875379_119.batch|19878823.batch|batch|OUT_OF_MEMORY|0:125|00:08:36
19875379_119.extern|19878823.extern|extern|OUT_OF_MEMORY|0:125|00:08:36
19875379_120|19878861|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:08:36
19875379_120.batch|19878861.batch|batch|OUT_OF_MEMORY|0:125|00:08:36
19875379_120.extern|19878861.extern|extern|OUT_OF_MEMORY|0:125|00:08:36
19875379_121|19878869|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:09:03
19875379_121.batch|19878869.batch|batch|OUT_OF_MEMORY|0:125|00:09:03
19875379_121.extern|19878869.extern|extern|OUT_OF_MEMORY|0:125|00:09:03
19875379_122|19878880|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:08:38
19875379_122.batch|19878880.batch|batch|OUT_OF_MEMORY|0:125|00:08:38
19875379_122.extern|19878880.extern|extern|OUT_OF_MEMORY|0:125|00:08:38
19875379_123|19878903|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:04
19875379_123.batch|19878903.batch|batch|COMPLETED|0:0|00:30:04
19875379_123.extern|19878903.extern|extern|COMPLETED|0:0|00:30:04
19875379_124|19878923|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:02:51
19875379_124.batch|19878923.batch|batch|COMPLETED|0:0|00:02:51
19875379_124.extern|19878923.extern|extern|COMPLETED|0:0|00:02:51
19875379_125|19878930|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:02:37
19875379_125.batch|19878930.batch|batch|COMPLETED|0:0|00:02:37
19875379_125.extern|19878930.extern|extern|COMPLETED|0:0|00:02:37
19875379_126|19878936|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:06:26
19875379_126.batch|19878936.batch|batch|COMPLETED|0:0|00:06:26
19875379_126.extern|19878936.extern|extern|COMPLETED|0:0|00:06:26
19875379_127|19878964|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:06:20
19875379_127.batch|19878964.batch|batch|OUT_OF_MEMORY|0:125|00:06:20
19875379_127.extern|19878964.extern|extern|OUT_OF_MEMORY|0:125|00:06:20
19875379_128|19878966|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:08:09
19875379_128.batch|19878966.batch|batch|COMPLETED|0:0|00:08:09
19875379_128.extern|19878966.extern|extern|COMPLETED|0:0|00:08:09
19875379_129|19878975|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:34
19875379_129.batch|19878975.batch|batch|OUT_OF_MEMORY|0:125|00:11:34
19875379_129.extern|19878975.extern|extern|OUT_OF_MEMORY|0:125|00:11:34
19875379_130|19878979|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:33
19875379_130.batch|19878979.batch|batch|OUT_OF_MEMORY|0:125|00:11:33
19875379_130.extern|19878979.extern|extern|OUT_OF_MEMORY|0:125|00:11:33
19875379_131|19878987|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:10:29
19875379_131.batch|19878987.batch|batch|OUT_OF_MEMORY|0:125|00:10:29
19875379_131.extern|19878987.extern|extern|OUT_OF_MEMORY|0:125|00:10:29
19875379_132|19878995|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:07:30
19875379_132.batch|19878995.batch|batch|COMPLETED|0:0|00:07:30
19875379_132.extern|19878995.extern|extern|COMPLETED|0:0|00:07:30
19875379_133|19879003|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:05:28
19875379_133.batch|19879003.batch|batch|COMPLETED|0:0|00:05:28
19875379_133.extern|19879003.extern|extern|COMPLETED|0:0|00:05:28
19875379_134|19879016|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:12
19875379_134.batch|19879016.batch|batch|OUT_OF_MEMORY|0:125|00:11:12
19875379_134.extern|19879016.extern|extern|OUT_OF_MEMORY|0:125|00:11:12
19875379_135|19879029|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:11
19875379_135.batch|19879029.batch|batch|OUT_OF_MEMORY|0:125|00:11:11
19875379_135.extern|19879029.extern|extern|OUT_OF_MEMORY|0:125|00:11:11
19875379_136|19879056|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:09:14
19875379_136.batch|19879056.batch|batch|COMPLETED|0:0|00:09:14
19875379_136.extern|19879056.extern|extern|COMPLETED|0:0|00:09:14
19875379_137|19879077|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:41
19875379_137.batch|19879077.batch|batch|OUT_OF_MEMORY|0:125|00:11:41
19875379_137.extern|19879077.extern|extern|OUT_OF_MEMORY|0:125|00:11:41
19875379_138|19879086|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:32
19875379_138.batch|19879086.batch|batch|OUT_OF_MEMORY|0:125|00:11:32
19875379_138.extern|19879086.extern|extern|OUT_OF_MEMORY|0:125|00:11:32
19875379_139|19879131|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:45
19875379_139.batch|19879131.batch|batch|OUT_OF_MEMORY|0:125|00:11:45
19875379_139.extern|19879131.extern|extern|OUT_OF_MEMORY|0:125|00:11:45
19875379_140|19879174|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:22
19875379_140.batch|19879174.batch|batch|OUT_OF_MEMORY|0:125|00:11:22
19875379_140.extern|19879174.extern|extern|OUT_OF_MEMORY|0:125|00:11:22
19875379_141|19879175|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:12:23
19875379_141.batch|19879175.batch|batch|OUT_OF_MEMORY|0:125|00:12:23
19875379_141.extern|19879175.extern|extern|OUT_OF_MEMORY|0:125|00:12:23
19875379_142|19879187|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:12:23
19875379_142.batch|19879187.batch|batch|OUT_OF_MEMORY|0:125|00:12:23
19875379_142.extern|19879187.extern|extern|OUT_OF_MEMORY|0:125|00:12:23
19875379_143|19879194|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:04
19875379_143.batch|19879194.batch|batch|OUT_OF_MEMORY|0:125|00:11:04
19875379_143.extern|19879194.extern|extern|OUT_OF_MEMORY|0:125|00:11:04
19875379_144|19879195|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:12:39
19875379_144.batch|19879195.batch|batch|OUT_OF_MEMORY|0:125|00:12:39
19875379_144.extern|19879195.extern|extern|OUT_OF_MEMORY|0:125|00:12:39
19875379_145|19879197|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:12:14
19875379_145.batch|19879197.batch|batch|OUT_OF_MEMORY|0:125|00:12:14
19875379_145.extern|19879197.extern|extern|OUT_OF_MEMORY|0:125|00:12:14
19875379_146|19879226|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:11:56
19875379_146.batch|19879226.batch|batch|OUT_OF_MEMORY|0:125|00:11:56
19875379_146.extern|19879226.extern|extern|OUT_OF_MEMORY|0:125|00:11:56
19875379_147|19879234|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:12:36
19875379_147.batch|19879234.batch|batch|OUT_OF_MEMORY|0:125|00:12:36
19875379_147.extern|19879234.extern|extern|OUT_OF_MEMORY|0:125|00:12:36
19875379_148|19879235|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:10:44
19875379_148.batch|19879235.batch|batch|COMPLETED|0:0|00:10:44
19875379_148.extern|19879235.extern|extern|COMPLETED|0:0|00:10:44
19875379_149|19879248|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:06:02
19875379_149.batch|19879248.batch|batch|COMPLETED|0:0|00:06:02
19875379_149.extern|19879248.extern|extern|COMPLETED|0:0|00:06:02
19875379_150|19879295|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:06:53
19875379_150.batch|19879295.batch|batch|OUT_OF_MEMORY|0:125|00:06:53
19875379_150.extern|19879295.extern|extern|OUT_OF_MEMORY|0:125|00:06:53
19875379_151|19879303|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:06
19875379_151.batch|19879303.batch|batch|COMPLETED|0:0|00:30:06
19875379_151.extern|19879303.extern|extern|COMPLETED|0:0|00:30:06
19875379_152|19879334|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_152.batch|19879334.batch|batch|COMPLETED|0:0|00:30:05
19875379_152.extern|19879334.extern|extern|COMPLETED|0:0|00:30:05
19875379_153|19879398|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:05
19875379_153.batch|19879398.batch|batch|COMPLETED|0:0|00:30:05
19875379_153.extern|19879398.extern|extern|COMPLETED|0:0|00:30:05
19875379_154|19879420|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:21:34
19875379_154.batch|19879420.batch|batch|COMPLETED|0:0|00:21:34
19875379_154.extern|19879420.extern|extern|COMPLETED|0:0|00:21:34
19875379_155|19879429|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:07
19875379_155.batch|19879429.batch|batch|COMPLETED|0:0|00:30:07
19875379_155.extern|19879429.extern|extern|COMPLETED|0:0|00:30:07
19875379_156|19879436|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:07:51
19875379_156.batch|19879436.batch|batch|OUT_OF_MEMORY|0:125|00:07:51
19875379_156.extern|19879436.extern|extern|OUT_OF_MEMORY|0:125|00:07:51
19875379_157|19879437|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:07
19875379_157.batch|19879437.batch|batch|COMPLETED|0:0|00:30:07
19875379_157.extern|19879437.extern|extern|COMPLETED|0:0|00:30:07
19875379_158|19879444|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:30:08
19875379_158.batch|19879444.batch|batch|COMPLETED|0:0|00:30:08
19875379_158.extern|19879444.extern|extern|COMPLETED|0:0|00:30:08
19875379_159|19879449|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:12:10
19875379_159.batch|19879449.batch|batch|COMPLETED|0:0|00:12:10
19875379_159.extern|19879449.extern|extern|COMPLETED|0:0|00:12:10
19875379_160|19879459|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|COMPLETED|0:0|00:09:26
19875379_160.batch|19879459.batch|batch|COMPLETED|0:0|00:09:26
19875379_160.extern|19879459.extern|extern|COMPLETED|0:0|00:09:26
19875379_161|19879461|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:10:33
19875379_161.batch|19879461.batch|batch|OUT_OF_MEMORY|0:125|00:10:33
19875379_161.extern|19879461.extern|extern|OUT_OF_MEMORY|0:125|00:10:33
19875379_162|19879469|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:06:16
19875379_162.batch|19879469.batch|batch|OUT_OF_MEMORY|0:125|00:06:16
19875379_162.extern|19879469.extern|extern|OUT_OF_MEMORY|0:125|00:06:16
19875379_163|19879472|xcsp-parse-cop-cumulative-165-order-ge-cumexact-taskrd-20260526-2ccb88e9-q10672|OUT_OF_MEMORY|0:125|00:06:23
19875379_163.batch|19879472.batch|batch|OUT_OF_MEMORY|0:125|00:06:23
19875379_163.extern|19879472.extern|extern|OUT_OF_MEMORY|0:125|00:06:23
