instance_id,instance,sense,issue,detail
293,competition/2022-2025/COP22to25/DC-rijndael-xor5-d1-t0-r04-keysize7-plainsize4_c22.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=3; 1d1a452a-log-scop=3; a32997fd-direct-order=3; 31b6e7a3-scip-rerun1=3; 31b6e7a3-scip-log-scop-rerun2=3; 9c976720-scip-log-scop-dynamic=3; 9c976720-scip-direct-order-dynamic=3; bd3c9f7d-scip-direct-order-dynamic=3; bd3c9f7d-scip-log-scop-dynamic=3; aac6b714-scip-direct-order-dynamic=3; 835f8aaf-scip-direct-order-dynamic=3; 835f8aaf-scip-log-scop-dynamic=3; 10c9c43b-dirty-log-scop-dadda-norootlp=3; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=3; a5249e5b-log-scop-autobdd-norootlp=3; f85951b8-log-scop-autobdd-norootlp=3; 1173b3f4-direct-order-extprop8196-s40-20260512=3; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=76; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=51; ace64g-rr-20260505=3; pycsp3-extra-ortools-20260505=3; pycsp3-extra-ortools-1t-rerun1-20260505=3; pycsp3-extra-ortools-1t-verbose1-20260509=3
294,competition/2022-2025/COP22to25/DC-rijndael-xor5-d1-t0-r05-keysize7-plainsize4_c22.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=6; 1d1a452a-log-scop=6; a32997fd-direct-order=6; 31b6e7a3-scip-rerun1=6; 31b6e7a3-scip-log-scop-rerun2=6; 9c976720-scip-log-scop-dynamic=6; 9c976720-scip-direct-order-dynamic=6; bd3c9f7d-scip-direct-order-dynamic=6; bd3c9f7d-scip-log-scop-dynamic=6; aac6b714-scip-direct-order-dynamic=6; 835f8aaf-scip-direct-order-dynamic=6; 835f8aaf-scip-log-scop-dynamic=6; 10c9c43b-dirty-log-scop-dadda-norootlp=6; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=6; a5249e5b-log-scop-autobdd-norootlp=6; f85951b8-log-scop-autobdd-norootlp=6; 1173b3f4-direct-order-extprop8196-s40-20260512=6; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=98; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=68; pycsp3-extra-ortools-20260505=6; pycsp3-extra-ortools-1t-rerun1-20260505=6; pycsp3-extra-ortools-1t-verbose1-20260509=6
295,competition/2022-2025/COP22to25/DC-rijndael-xor5-d1-t0-r06-keysize7-plainsize4_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=9; a32997fd-direct-order=9; 31b6e7a3-scip-rerun1=9; 31b6e7a3-scip-log-scop-rerun2=9; 9c976720-scip-log-scop-dynamic=9; 9c976720-scip-direct-order-dynamic=9; aac6b714-scip-direct-order-dynamic=9; 835f8aaf-scip-log-scop-dynamic=9; 10c9c43b-dirty-log-scop-dadda-norootlp=9; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=9; a5249e5b-log-scop-autobdd-norootlp=9; f85951b8-log-scop-autobdd-norootlp=9; 1173b3f4-direct-order-extprop8196-s40-20260512=9; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=123; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=104; pycsp3-extra-ortools-20260505=9; pycsp3-extra-ortools-1t-rerun1-20260505=9; pycsp3-extra-ortools-1t-verbose1-20260509=9
296,competition/2022-2025/COP22to25/DC-rijndael-xor5-d1-t0-r07-keysize7-plainsize4_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=15; 31b6e7a3-scip-log-scop-rerun2=15; 9c976720-scip-log-scop-dynamic=15; 835f8aaf-scip-log-scop-dynamic=15; 10c9c43b-dirty-log-scop-dadda-norootlp=15; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=15; a5249e5b-log-scop-autobdd-norootlp=15; f85951b8-log-scop-autobdd-norootlp=15; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=143; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=124
297,competition/2022-2025/COP22to25/DC-rijndael-xor5-d1-t0-r08-keysize7-plainsize4_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=18; 31b6e7a3-scip-log-scop-rerun2=18; 9c976720-scip-log-scop-dynamic=18; 835f8aaf-scip-log-scop-dynamic=18; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=18; a5249e5b-log-scop-autobdd-norootlp=18; f85951b8-log-scop-autobdd-norootlp=18; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=162; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=144
298,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r06-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=16; 1d1a452a-log-scop=16; a32997fd-direct-order=16; 31b6e7a3-scip-rerun1=16; 31b6e7a3-scip-log-scop-rerun2=16; 9c976720-scip-log-scop-dynamic=16; 9c976720-scip-direct-order-dynamic=16; bd3c9f7d-scip-direct-order-dynamic=20; bd3c9f7d-scip-log-scop-dynamic=16; aac6b714-scip-direct-order-dynamic=16; 835f8aaf-scip-direct-order-dynamic=16; 835f8aaf-scip-log-scop-dynamic=16; 10c9c43b-dirty-log-scop-dadda-norootlp=16; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=16; a5249e5b-log-scop-autobdd-norootlp=16; f85951b8-log-scop-autobdd-norootlp=16; 1173b3f4-scip-direct-order-extge-eager-dynwatch=16; 1173b3f4-direct-order-extprop8196-s40-20260512=16; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=95; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=92; ace64g-rr-20260505=16; pycsp3-extra-ortools-20260505=16; pycsp3-extra-ortools-1t-rerun1-20260505=16; pycsp3-extra-ortools-1t-verbose1-20260509=16
299,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r07-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=26; 1d1a452a-log-scop=26; a32997fd-direct-order=26; 31b6e7a3-scip-rerun1=26; 31b6e7a3-scip-log-scop-rerun2=26; 9c976720-scip-log-scop-dynamic=26; 9c976720-scip-direct-order-dynamic=26; bd3c9f7d-scip-direct-order-dynamic=26; bd3c9f7d-scip-log-scop-dynamic=26; aac6b714-scip-direct-order-dynamic=26; 835f8aaf-scip-direct-order-dynamic=26; 835f8aaf-scip-log-scop-dynamic=26; 10c9c43b-dirty-log-scop-dadda-norootlp=26; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=26; a5249e5b-log-scop-autobdd-norootlp=26; f85951b8-log-scop-autobdd-norootlp=26; 1173b3f4-scip-direct-order-extge-eager-dynwatch=26; 1173b3f4-direct-order-extprop8196-s40-20260512=26; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=109; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=108; ace64g-rr-20260505=26; pycsp3-extra-ortools-20260505=26; pycsp3-extra-ortools-1t-rerun1-20260505=26; pycsp3-extra-ortools-1t-verbose1-20260509=26
300,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r08-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=36; a32997fd-direct-order=36; 31b6e7a3-scip-rerun1=36; 31b6e7a3-scip-log-scop-rerun2=36; 9c976720-scip-log-scop-dynamic=36; 9c976720-scip-direct-order-dynamic=36; bd3c9f7d-scip-direct-order-dynamic=36; bd3c9f7d-scip-log-scop-dynamic=36; aac6b714-scip-direct-order-dynamic=36; 835f8aaf-scip-direct-order-dynamic=36; 835f8aaf-scip-log-scop-dynamic=36; 10c9c43b-dirty-log-scop-dadda-norootlp=36; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=36; a5249e5b-log-scop-autobdd-norootlp=36; f85951b8-log-scop-autobdd-norootlp=36; 1173b3f4-direct-order-extprop8196-s40-20260512=36; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=127; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=124; ace64g-rr-20260505=36; pycsp3-extra-ortools-20260505=36; pycsp3-extra-ortools-1t-rerun1-20260505=36; pycsp3-extra-ortools-1t-verbose1-20260509=36
301,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r09-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=41; a32997fd-direct-order=41; 31b6e7a3-scip-rerun1=41; 31b6e7a3-scip-log-scop-rerun2=41; 9c976720-scip-log-scop-dynamic=41; 9c976720-scip-direct-order-dynamic=41; bd3c9f7d-scip-direct-order-dynamic=41; bd3c9f7d-scip-log-scop-dynamic=41; aac6b714-scip-direct-order-dynamic=41; 835f8aaf-scip-direct-order-dynamic=41; 835f8aaf-scip-log-scop-dynamic=41; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=41; a5249e5b-log-scop-autobdd-norootlp=41; f85951b8-log-scop-autobdd-norootlp=41; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=141; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=140; pycsp3-extra-ortools-20260505=41
302,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r10-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=46; a32997fd-direct-order=46; 31b6e7a3-scip-rerun1=46; 31b6e7a3-scip-log-scop-rerun2=46; 9c976720-scip-log-scop-dynamic=46; 9c976720-scip-direct-order-dynamic=46; bd3c9f7d-scip-direct-order-dynamic=46; bd3c9f7d-scip-log-scop-dynamic=46; aac6b714-scip-direct-order-dynamic=46; 835f8aaf-scip-direct-order-dynamic=46; 835f8aaf-scip-log-scop-dynamic=46; 10c9c43b-dirty-log-scop-dadda-norootlp=46; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=46; a5249e5b-log-scop-autobdd-norootlp=46; f85951b8-log-scop-autobdd-norootlp=46; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=158; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=156; pycsp3-extra-ortools-20260505=46
303,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r11-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=51; 31b6e7a3-scip-log-scop-rerun2=51; 9c976720-scip-log-scop-dynamic=51; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=51; a5249e5b-log-scop-autobdd-norootlp=51; f85951b8-log-scop-autobdd-norootlp=51; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=174; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=172
304,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r12-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=55; 31b6e7a3-scip-log-scop-rerun2=55; 9c976720-scip-log-scop-dynamic=55; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=55; a5249e5b-log-scop-autobdd-norootlp=55; f85951b8-log-scop-autobdd-norootlp=55; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=191; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=188
305,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r13-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=58; 31b6e7a3-scip-log-scop-rerun2=58; 9c976720-scip-log-scop-dynamic=58; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=58; a5249e5b-log-scop-autobdd-norootlp=58; f85951b8-log-scop-autobdd-norootlp=58; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=206; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=204
306,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r14-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=61; 31b6e7a3-scip-log-scop-rerun2=61; 9c976720-scip-log-scop-dynamic=61; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=61; a5249e5b-log-scop-autobdd-norootlp=61; f85951b8-log-scop-autobdd-norootlp=61; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=223; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=220
307,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r15-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,9c976720-scip-log-scop-dynamic=66; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=237; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=236
308,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r16-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=253; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=252
309,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r17-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=270; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=268
310,competition/2022-2025/COP22to25/DC-skinny-xor0-d0-t0-r18-v64-z0_c22.xml.lzma,minimize,optimal_mismatch,261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=286; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=284
311,competition/2022-2025/COP22to25/Drinking-000050_c24.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=5; 1d1a452a-log-scop=5; a32997fd-direct-order=5; 31b6e7a3-scip-rerun1=5; 31b6e7a3-scip-log-scop-rerun2=5; 9c976720-scip-log-scop-dynamic=5; 9c976720-scip-direct-order-dynamic=5; bd3c9f7d-scip-direct-order-dynamic=5; bd3c9f7d-scip-log-scop-dynamic=5; aac6b714-scip-direct-order-dynamic=5; 835f8aaf-scip-direct-order-dynamic=5; 835f8aaf-scip-log-scop-dynamic=5; 10c9c43b-dirty-log-scop-dadda-norootlp=5; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=5; 1173b3f4-scip-direct-order-extge-eager-dynwatch=5; 1173b3f4-direct-order-extprop8196-s40-20260512=5; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=7; ace64g-rr-20260505=5; pycsp3-extra-ortools-20260505=5; pycsp3-extra-ortools-1t-rerun1-20260505=5; pycsp3-extra-ortools-1t-verbose1-20260509=5
313,competition/2022-2025/COP22to25/Drinking-000200_c24.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=20; 31b6e7a3-scip-log-scop-rerun2=20; 9c976720-scip-log-scop-dynamic=20; bd3c9f7d-scip-log-scop-dynamic=20; 835f8aaf-scip-log-scop-dynamic=20; 10c9c43b-dirty-log-scop-dadda-norootlp=20; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=20; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=26; pycsp3-extra-ortools-20260505=20; pycsp3-extra-ortools-1t-rerun1-20260505=20; pycsp3-extra-ortools-1t-verbose1-20260509=20
314,competition/2022-2025/COP22to25/Drinking-000400_c24.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=40; 31b6e7a3-scip-log-scop-rerun2=40; 9c976720-scip-log-scop-dynamic=40; bd3c9f7d-scip-log-scop-dynamic=40; 835f8aaf-scip-log-scop-dynamic=40; 10c9c43b-dirty-log-scop-dadda-norootlp=40; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=40; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=52; pycsp3-extra-ortools-20260505=40; pycsp3-extra-ortools-1t-rerun1-20260505=40; pycsp3-extra-ortools-1t-verbose1-20260509=40
315,competition/2022-2025/COP22to25/Drinking-000700_c24.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=70; 31b6e7a3-scip-log-scop-rerun2=70; 9c976720-scip-log-scop-dynamic=70; 835f8aaf-scip-log-scop-dynamic=70; 10c9c43b-dirty-log-scop-dadda-norootlp=70; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=70; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=91; pycsp3-extra-ortools-20260505=70; pycsp3-extra-ortools-1t-rerun1-20260505=70; pycsp3-extra-ortools-1t-verbose1-20260509=70
316,competition/2022-2025/COP22to25/Drinking-010000_c24.xml.lzma,minimize,optimal_mismatch,261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=1286; pycsp3-extra-ortools-20260505=1000; pycsp3-extra-ortools-1t-rerun1-20260505=1000; pycsp3-extra-ortools-1t-verbose1-20260509=1000
317,competition/2022-2025/COP22to25/Drinking-020000_c24.xml.lzma,minimize,optimal_mismatch,f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=3000; pycsp3-extra-ortools-20260505=2000; pycsp3-extra-ortools-1t-rerun1-20260505=2000; pycsp3-extra-ortools-1t-verbose1-20260509=2000
331,competition/2022-2025/COP22to25/FAPP-aux-01-0200_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=98830044; 1d1a452a-log-scop=62701419; ace64g-rr-20260505=35758826; pycsp3-extra-ortools-20260505=35777861; pycsp3-extra-ortools-1t-rerun1-20260505=89700657; pycsp3-extra-ortools-1t-verbose1-20260509=89700657
333,competition/2022-2025/COP22to25/FAPP-aux-03-0300_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=467835455; 1173b3f4-direct-order-extprop8196-s40-20260512=466973999; ace64g-rr-20260505=462317142
334,competition/2022-2025/COP22to25/FAPP-aux-04-0300_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=270634025; ace64g-rr-20260505=194953519; pycsp3-extra-ortools-20260505=122398725
336,competition/2022-2025/COP22to25/FAPP-aux-06-0500_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=1077944111; 1d1a452a-direct-order=1077058505; 1d1a452a-log-scop=1050121199; 31b6e7a3-scip-rerun1=1077058505; 31b6e7a3-scip-log-scop-rerun2=1053053525; 9c976720-scip-log-scop-dynamic=1046792830; 9c976720-scip-direct-order-dynamic=1077058505; bd3c9f7d-scip-direct-order-dynamic=1077058505; bd3c9f7d-scip-log-scop-dynamic=1046792830; 835f8aaf-scip-direct-order-dynamic=1077058505; 835f8aaf-scip-log-scop-dynamic=1048564318; 10c9c43b-dirty-log-scop-dadda-norootlp=1045601369; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=1056321406; a5249e5b-log-scop-autobdd-norootlp=1056321406; f85951b8-log-scop-autobdd-norootlp=1056321406; 1173b3f4-scip-direct-order-extge-eager-dynwatch=1076875288; 1173b3f4-direct-order-extprop8196-s40-20260512=1076264464; ace64g-rr-20260505=1028437711; pycsp3-extra-ortools-20260505=1038912831
337,competition/2022-2025/COP22to25/FAPP-aux-07-0600_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=2010023137; 1d1a452a-log-scop=2000697042; 31b6e7a3-scip-log-scop-rerun2=2000697042; 9c976720-scip-log-scop-dynamic=1991668750; bd3c9f7d-scip-log-scop-dynamic=1991668750; 835f8aaf-scip-log-scop-dynamic=1996098321; 10c9c43b-dirty-log-scop-dadda-norootlp=1995381462; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=1994495299; a5249e5b-log-scop-autobdd-norootlp=2003481297; f85951b8-log-scop-autobdd-norootlp=2003481297; ace64g-rr-20260505=1967367051; pycsp3-extra-ortools-20260505=1988882999
338,competition/2022-2025/COP22to25/FAPP-aux-08-0700_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=1246470094; 1d1a452a-direct-order=1228544138; 1d1a452a-log-scop=1218019457; 31b6e7a3-scip-rerun1=1228544138; 31b6e7a3-scip-log-scop-rerun2=1221013018; 9c976720-scip-log-scop-dynamic=1214303511; 9c976720-scip-direct-order-dynamic=1224860995; bd3c9f7d-scip-direct-order-dynamic=1228544138; bd3c9f7d-scip-log-scop-dynamic=1214303511; 835f8aaf-scip-direct-order-dynamic=1228544138; 835f8aaf-scip-log-scop-dynamic=1216605454; 10c9c43b-dirty-log-scop-dadda-norootlp=1210980881; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=1219630987; a5249e5b-log-scop-autobdd-norootlp=1224071635; f85951b8-log-scop-autobdd-norootlp=1224071635; 1173b3f4-scip-direct-order-extge-eager-dynwatch=1224104970; 1173b3f4-direct-order-extprop8196-s40-20260512=1246174065; ace64g-rr-20260505=1192068454
340,competition/2022-2025/COP22to25/FAPP-aux-10-0900_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=3215287358; 1d1a452a-log-scop=3207743795; 31b6e7a3-scip-log-scop-rerun2=3207743795; 9c976720-scip-log-scop-dynamic=3179808663; 835f8aaf-scip-log-scop-dynamic=3181720472; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=3198874323; a5249e5b-log-scop-autobdd-norootlp=3189740065; f85951b8-log-scop-autobdd-norootlp=3189740065; 1173b3f4-direct-order-extprop8196-s40-20260512=3214543759; ace64g-rr-20260505=3136364832
342,competition/2022-2025/COP22to25/FAPP-aux-18-0350_c25.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=162507055; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=223953458; ace64g-rr-20260505=162507055; pycsp3-extra-ortools-20260505=162507055; pycsp3-extra-ortools-1t-rerun1-20260505=162507055; pycsp3-extra-ortools-1t-verbose1-20260509=162507055
343,competition/2022-2025/COP22to25/FAPP-aux-19-0350_c25.xml.lzma,minimize,optimal_mismatch,1173b3f4-scip-direct-order-extge-eager-dynwatch=456780091; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=456780092; ace64g-rr-20260505=456780091; pycsp3-extra-ortools-20260505=456780091
345,competition/2022-2025/COP22to25/FAPP-aux-21-0500_c25.xml.lzma,minimize,optimal_mismatch,1d1a452a-log-scop=63832030; 1173b3f4-scip-direct-order-extge-eager-dynwatch=63832030; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=95722790; ace64g-rr-20260505=63832030; pycsp3-extra-ortools-20260505=63832030; pycsp3-extra-ortools-1t-rerun1-20260505=63832030; pycsp3-extra-ortools-1t-verbose1-20260509=63832030
347,competition/2022-2025/COP22to25/FAPP-aux-test01-0150_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=41270635; 1d1a452a-log-scop=18407713; ace64g-rr-20260505=18292585; pycsp3-extra-ortools-20260505=18292586; pycsp3-extra-ortools-1t-rerun1-20260505=18380616; pycsp3-extra-ortools-1t-verbose1-20260509=18380620
348,competition/2022-2025/COP22to25/FAPP-aux-test03-0400_c25.xml.lzma,minimize,incumbent_beats_optimum,optimum=465750394; 1d1a452a-direct-order=461806865; 1d1a452a-log-scop=458794686; a32997fd-direct-order=461806865; 31b6e7a3-scip-rerun1=461806865; 31b6e7a3-scip-log-scop-rerun2=458814564; 9c976720-scip-log-scop-dynamic=457661983; 9c976720-scip-direct-order-dynamic=461564608; bd3c9f7d-scip-direct-order-dynamic=461806865; bd3c9f7d-scip-log-scop-dynamic=457661983; 835f8aaf-scip-direct-order-dynamic=461806865; 835f8aaf-scip-log-scop-dynamic=458127205; 10c9c43b-dirty-log-scop-dadda-norootlp=458612022; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=460027939; a5249e5b-log-scop-autobdd-norootlp=456651670; f85951b8-log-scop-autobdd-norootlp=456651670; 1173b3f4-scip-direct-order-extge-eager-dynwatch=461059201; 1173b3f4-direct-order-extprop8196-s40-20260512=453334479; ace64g-rr-20260505=163559582; pycsp3-extra-ortools-20260505=455942787; pycsp3-extra-ortools-1t-rerun1-20260505=457783505; pycsp3-extra-ortools-1t-verbose1-20260509=457783505
372,competition/2022-2025/COP22to25/FoolSolitaire-dec2-0-2_c24.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=9; 1d1a452a-log-scop=9; a32997fd-direct-order=9; 31b6e7a3-scip-rerun1=9; 31b6e7a3-scip-log-scop-rerun2=9; 9c976720-scip-log-scop-dynamic=9; 9c976720-scip-direct-order-dynamic=9; bd3c9f7d-scip-direct-order-dynamic=9; bd3c9f7d-scip-log-scop-dynamic=9; aac6b714-scip-direct-order-dynamic=9; 835f8aaf-scip-direct-order-dynamic=9; 835f8aaf-scip-log-scop-dynamic=9; 10c9c43b-dirty-log-scop-dadda-norootlp=9; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=9; a5249e5b-log-scop-autobdd-norootlp=9; f85951b8-log-scop-autobdd-norootlp=9; 1173b3f4-scip-direct-order-extge-eager-dynwatch=9; 1173b3f4-direct-order-extprop8196-s40-20260512=9; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=9; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=19; ace64g-rr-20260505=9; pycsp3-extra-ortools-20260505=9; pycsp3-extra-ortools-1t-rerun1-20260505=9; pycsp3-extra-ortools-1t-verbose1-20260509=9
373,competition/2022-2025/COP22to25/FoolSolitaire-dec2-0-3_c24.xml.lzma,minimize,optimal_mismatch,72769ef1-guarded-basic-2m=6; 1d1a452a-log-scop=6; a32997fd-direct-order=6; 31b6e7a3-scip-rerun1=6; 31b6e7a3-scip-log-scop-rerun2=6; 9c976720-scip-log-scop-dynamic=6; 9c976720-scip-direct-order-dynamic=6; bd3c9f7d-scip-direct-order-dynamic=6; bd3c9f7d-scip-log-scop-dynamic=6; aac6b714-scip-direct-order-dynamic=6; 835f8aaf-scip-direct-order-dynamic=6; 835f8aaf-scip-log-scop-dynamic=6; 10c9c43b-dirty-log-scop-dadda-norootlp=6; 10c9c43b-dirty-log-scop-autobdd-norootlp-rerun1=6; a5249e5b-log-scop-autobdd-norootlp=6; f85951b8-log-scop-autobdd-norootlp=6; 1173b3f4-scip-direct-order-extge-eager-dynwatch=6; 1173b3f4-direct-order-extprop8196-s40-20260512=6; 261d4b72-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=6; f85951b8-direct-order-extprop8196-s40-extobj-norootlp-nomaxarity=24; ace64g-rr-20260505=6; pycsp3-extra-ortools-20260505=6; pycsp3-extra-ortools-1t-rerun1-20260505=6; pycsp3-extra-ortools-1t-verbose1-20260509=6
